GPH_code,GPH_name,continent,wikidata,wikidata_alt1,wikidata_alt2,wikidata_alt3,Notes
1088,Corn Is.,America,https://www.wikidata.org/wiki/Q21111,,,,
1094,Cocos I.,America,https://www.wikidata.org/wiki/Q215081,,,,
1097,Panama Canal Operating Area,America,https://www.wikidata.org/wiki/Q498979,,,,
1101,Quita Sueno Bank,America,https://www.wikidata.org/wiki/Q559484,,,,
1102,Roncador Cay,America,https://www.wikidata.org/wiki/Q950869,,,,
1103,Serrana Bank,America,https://www.wikidata.org/wiki/Q1814365,,,,
1104,Serranilla Bank,America,https://www.wikidata.org/wiki/Q1169008,,,,
1105,San Andres and Providincial Is.,America,https://www.wikidata.org/wiki/Q26855,,,,
1106,Malpelo I.,America,https://www.wikidata.org/wiki/Q750683,,,,
1111,Aves I.,America,https://www.wikidata.org/wiki/Q790669,,,,
1112,U.S. Leased Bases in Br. Guiana,America,,,,,
1113,Demerara and Essequibo,America,https://www.wikidata.org/wiki/Q5255160,,,,
1114,Berbice,America,http://www.wikidata.org/entity/Q675322,,,,
1135,Viceroyalty of Peru,America,https://www.wikidata.org/wiki/Q211435,,,,
1150,Free Surinam,America,,,,,
1151,Easter I.,America,https://www.wikidata.org/wiki/Q14452,,,,
1152,Juan Fernandez I.,America,https://www.wikidata.org/wiki/Q156325,,,,
1153,Desventuradas Is. (San Felix and San Ambrosio),America,https://www.wikidata.org/wiki/Q1160526,,,,
1154,Sala y Gomez,America,https://www.wikidata.org/wiki/Q118821,,,,
1156,Araucania,America,https://www.wikidata.org/wiki/Q2176,,,,
1160,Viceroyalty of La Plata,America,https://www.wikidata.org/wiki/Q210551,,,,
1161,Buenos Aires,America,http://www.wikidata.org/entity/Q1486,,,,
1162,Cordoba,America,https://www.wikidata.org/wiki/Q44210,,,,
1163,Falkland Is.,America,https://www.wikidata.org/wiki/Q9648,,,,
1164,South Georgia,America,https://www.wikidata.org/wiki/Q1137202,,,,
1165,South Sandwich Is.,America,https://www.wikidata.org/wiki/Q118223,,,,
1166,San Juan,America,https://www.wikidata.org/wiki/Q44805,,,,
1167,Corrientes,America,https://www.wikidata.org/wiki/Q44758,,,,
1168,Martin Garcia I.,America,https://www.wikidata.org/wiki/Q719903,,,,
1169,South Georgia and South Sandwich Is.,America,https://www.wikidata.org/wiki/Q35086,,,,
1201,Inini,America,https://www.wikidata.org/wiki/Q1663537,,,,
1301,Galapagos Is.,America,https://www.wikidata.org/wiki/Q38095,,,,
1352,Chincha Is.,America,https://www.wikidata.org/wiki/Q1073664,,,,
1401,Rio Grande do Sul,America,https://www.wikidata.org/wiki/Q40030,,,,
1402,Juliana Republic,America,https://www.wikidata.org/wiki/Q2413855,,,,
1407,Acre,America,https://www.wikidata.org/wiki/Q40780,,,,
1408,St. Paul's Rocks,America,https://www.wikidata.org/wiki/Q241357,,,,
1409,Trindade Island,America,https://www.wikidata.org/wiki/Q241478,,,,
2001,Rockall I.,Europe,https://www.wikidata.org/wiki/Q206137,,,,
2002,Lundy,Europe,https://www.wikidata.org/wiki/Q324812,,,,
2051,UK Bases in Ireland,Europe,https://www.wikidata.org/wiki/Q2450821,,,,
2111,Moresnet,Europe,http://www.wikidata.org/entity/Q151938,,,,
2201,Alsace Lorraine,Europe,https://www.wikidata.org/wiki/Q155144,,,,
2221,Roquebrune and Menton,Europe,https://www.wikidata.org/wiki/Q3559284,,,,
2246,Lauenburg,Europe,http://www.wikidata.org/entity/Q492380,,,,
2247,Schleswig,Europe,https://www.wikidata.org/wiki/Q26167,,,,
2248,Holstein,Europe,http://www.wikidata.org/entity/Q111224,,,,
2249,Heligoland,Europe,http://www.wikidata.org/entity/Q3038,,,,
2251,Neuchatel,Europe,https://www.wikidata.org/wiki/Q12738,,,,
2292,Cracow,Europe,http://www.wikidata.org/entity/Q31487,,,,
2311,Spain-Gibralter Neutral Zone,Europe,https://www.wikidata.org/wiki/Q2473841,,,,
2333,Ile des Faisans,Europe,https://www.wikidata.org/wiki/Q373767,,,,
2481,Bergedorf,Europe,https://www.wikidata.org/wiki/Q1637,,,,
2482,Schleswig Plebiscite Zone,Europe,,,,,
2551,Allenstein Plebiscite Zone,Europe,,,,,
2552,Marienwerder Plebiscite Zone,Europe,,https://www.wikidata.org/wiki/Q479818,,,pas de géolocalisation
2553,Silesia Plebiscite Zone,Europe,,https://www.wikidata.org/wiki/Q574321,,,carte de la zone disponible sur la page wikipédia associée
2554,Brandenburg,Europe,https://www.wikidata.org/wiki/Q1208,,,,
2555,Schleswig-Holstein,Europe,https://www.wikidata.org/wiki/Q1194,,,,
2556,Rhineland,Europe,https://www.wikidata.org/wiki/Q152243,,,,
2557,Ruhr,Europe,https://www.wikidata.org/wiki/Q151993,,,,
2558,Thuringia,Europe,https://www.wikidata.org/wiki/Q1205,,,,
2601,Berlin (West Berlin),Europe,https://www.wikidata.org/wiki/Q56036,,,,
2602,Hesse,Europe,https://www.wikidata.org/wiki/Q1199,,,,
2603,Lower Saxony,Europe,https://www.wikidata.org/wiki/Q1197,,,,
2604,North Rhine Westphalia,Europe,https://www.wikidata.org/wiki/Q1198,,,,
2605,Rhineland Palatinate,Europe,https://www.wikidata.org/wiki/Q1200,,,,
2606,Baden Wuerttemberg,Europe,https://www.wikidata.org/wiki/Q985,,,,
2661,Saxe Hildburghausen,Europe,https://www.wikidata.org/wiki/Q281005,,,,
3051,Klagenfurt Plebiscite Zone,Europe,,,,,
3052,Vorarlberg,Europe,https://www.wikidata.org/wiki/Q38981,,,,
3053,Tyrol,Europe,https://www.wikidata.org/wiki/Q42880,,,,
3253,Milan,Europe,http://www.wikidata.org/entity/Q490,,,,
3261,Republic of St. Mark,Europe,http://www.wikidata.org/entity/Q4948,,,,
3271,Ancona,Europe,http://www.wikidata.org/entity/Q3415,,,,
3291,Sicily,Europe,https://www.wikidata.org/wiki/Q1460,,,,
3316,Carpatho-Ukraine,Europe,https://www.wikidata.org/wiki/Q950644,,,,
3326,Venezia-Giulia,Europe,https://www.wikidata.org/wiki/Q306696,,,,
3327,"S.M.O.M. (Sovereign & Military Order of Jerusalem, Rhodes and Malta)",Europe,https://www.wikidata.org/wiki/Q190353,,,,
3340,Scutari,Europe,https://www.wikidata.org/wiki/Q653394,,,,
3341,Saseno,Europe,https://www.wikidata.org/wiki/Q733645,,,,
3343,Fiume,Europe,http://www.wikidata.org/entity/Q1647,,,,
3346,Zadar (Zara),Europe,https://www.wikidata.org/wiki/Q3370,,,,
3349,Ionian Is.,Europe,https://www.wikidata.org/wiki/Q170295,,,,
3351,Corfu,Europe,http://www.wikidata.org/entity/Q121378,,,,
3352,Turkish Republic of Northern Cyprus,Europe,https://www.wikidata.org/wiki/Q23681,,,,
3353,Dodecanese Is. (Aegean Is.),Europe,https://www.wikidata.org/wiki/Q131555,,,,
3354,Janina,Europe,https://www.wikidata.org/wiki/Q183199,,,,
3355,Akrotiri and Dhekelia (British Bases in Cyprus),Europe,https://www.wikidata.org/wiki/Q37362,,,,
3356,Castellorizo,Europe,https://www.wikidata.org/wiki/Q212096,,,,
3361,Moldavia,Europe,http://www.wikidata.org/entity/Q217,,,,
3362,Wallachia,Europe,http://www.wikidata.org/entity/Q171393,,,,
3363,Memel,Europe,http://www.wikidata.org/entity/Q776965,,,,
3364,North Ingria,Europe,https://www.wikidata.org/wiki/Q1343485,,,,
3374,Batum,Europe,https://www.wikidata.org/wiki/Q25475,,,,
3375,Daghestan,Europe,https://www.wikidata.org/wiki/Q5118,,,,
3376,Nakhichevan,Europe,https://www.wikidata.org/wiki/Q284506,,,,
3377,Mountaineers' Republic of the North Caucusus,Europe,https://www.wikidata.org/wiki/Q1639475,,,,
3378,Porkkala,Europe,https://www.wikidata.org/wiki/Q1474150,,,,
3379,Aland Is.,Europe,https://www.wikidata.org/wiki/Q5689,,,,
3380,Hangö,Europe,https://www.wikidata.org/wiki/Q216790,,,,
3381,Elba,Europe,https://www.wikidata.org/wiki/Q45328,,,,
3386,Svalbard Is.,Europe,https://www.wikidata.org/wiki/Q25231,,,,
3387,Jan Mayen Is.,Europe,https://www.wikidata.org/wiki/Q14056,,,,
3451,Serb Republic of Krajina,Europe,https://www.wikidata.org/wiki/Q211853,,,,
3452,Serb Republic of Bosnia,Europe,https://www.wikidata.org/wiki/Q11196,,,,
3461,Bosnia,Europe,https://www.wikidata.org/wiki/Q188736,,,,
3462,Herzegovina,Europe,https://www.wikidata.org/wiki/Q189863,,,,
3471,Novi Pazar,Europe,https://www.wikidata.org/wiki/Q202453,,,,
3481,Brda,Europe,https://www.wikidata.org/wiki/Q3512355,,,,Pas de géolocalisation
3501,Western Thrace,Europe,https://www.wikidata.org/wiki/Q1192701,,,,
3502,Mount Athos,Europe,https://www.wikidata.org/wiki/Q130321,,,,
3503,New Greece,Europe,,,,,
3504,Samos,Europe,http://www.wikidata.org/entity/Q156882,,,,
3505,Lemnos,Europe,https://www.wikidata.org/wiki/Q192483,,,,
3521,UN Buffer Zone in Cyprus,Europe,https://www.wikidata.org/wiki/Q116970,,,,
3551,Eastern Rumelia,Europe,https://www.wikidata.org/wiki/Q459780,,,,
3591,Transdniestria (Pridnestrovian Moldavian Republic),Europe,https://www.wikidata.org/wiki/Q907112,,,,
3592,Gaugazia,Europe,https://www.wikidata.org/wiki/Q164819,,,,
3601,Danube Islands Neutral Zone,Europe,,,,,
3651,Adygea,Europe,https://www.wikidata.org/wiki/Q3734,,,,
3652,Altai Republic,Europe,https://www.wikidata.org/wiki/Q5971,,,,
3653,Bashkir Republic,Europe,https://www.wikidata.org/wiki/Q5710,,,,
3654,Buryatia,Europe,https://www.wikidata.org/wiki/Q6809,,,,
3655,Karelia Republic,Europe,https://www.wikidata.org/wiki/Q1914,,,,
3691,Western Ukraine,Europe,https://www.wikidata.org/wiki/Q1729457,,,,
3692,Northeren Russia,Europe,https://www.wikidata.org/wiki/Q965661,,,,
3693,Republic of the Don,Europe,https://www.wikidata.org/wiki/Q2453974,,,,
3694,Odessa,Europe,http://www.wikidata.org/entity/Q1874,,,,
3695,Crimea,Europe,https://www.wikidata.org/wiki/Q756294,,,,
3696,Novorossiya,Europe,https://www.wikidata.org/wiki/Q16912926,,,,
3697,Donetsk,Europe,https://www.wikidata.org/wiki/Q43070,,,,
3698,Luhansk,Europe,https://www.wikidata.org/wiki/Q134279,,,,
3712,Artsakh (Republic of Karabakh),Europe,https://www.wikidata.org/wiki/Q244165,,,,
3721,Abkhazia,Europe,https://www.wikidata.org/wiki/Q23334,,,,
3722,South Ossetia,Europe,https://www.wikidata.org/wiki/Q23427,,,,
3723,Adjara,Europe,https://www.wikidata.org/wiki/Q45693,,,,
3761,Chechen Republic,Europe,https://www.wikidata.org/wiki/Q5187,,,,
3762,"Ingushetia, Republic of",Europe,https://www.wikidata.org/wiki/Q5219,,,,
3805,Sweden-Norway Neutral Zone,Europe,https://www.wikidata.org/wiki/Q2742785,,,,
3901,Bornholm I.,Europe,https://www.wikidata.org/wiki/Q769680,,,,
4031,Principe,Africa,,,,,
4041,Cacheu,Africa,https://www.wikidata.org/wiki/Q1002807,,,,
4042,Bissau,Africa,https://www.wikidata.org/wiki/Q3739,,,,
4043,Oio,Africa,https://www.wikidata.org/wiki/Q853991,,,,
4050,St. Helena,Africa,https://www.wikidata.org/wiki/Q34497,,,,
4051,Longwood,Africa,https://www.wikidata.org/wiki/Q222213,,,,
4060,Tristan da Cunha,Africa,https://www.wikidata.org/wiki/Q220982,,,,
4070,Ascension I.,Africa,http://www.wikidata.org/entity/Q46197,,,,
4111,Annobon I.,Africa,https://www.wikidata.org/wiki/Q728665,,,,
4112,Corisco I.,Africa,https://www.wikidata.org/wiki/Q749561,,,,
4321,Tokolor Empire,Africa,https://www.wikidata.org/wiki/Q536476,,,,
4322,Timbuctu,Africa,https://www.wikidata.org/wiki/Q9427,,,,
4323,Bambuk,Africa,https://www.wikidata.org/wiki/Q805975,,,,
4324,Dinguiray,Africa,https://www.wikidata.org/wiki/Q1006013,,,,
4325,Kaarta,Africa,https://www.wikidata.org/wiki/Q924833,,,,Pas de géolocalisation
4326,Macina,Africa,https://www.wikidata.org/wiki/Q635394,,,,Pas de géolocalisation
4327,Segu,Africa,https://www.wikidata.org/wiki/Q333476,,,,
4328,Sikasso,Africa,https://www.wikidata.org/wiki/Q461298,,,,
4331,Futa Toro,Africa,https://www.wikidata.org/wiki/Q1440091,,,,
4332,Futa Bondu,Africa,https://www.wikidata.org/wiki/Q892272,,,,
4333,Cayor,Africa,https://www.wikidata.org/wiki/Q1052040,,,,
4334,Rip,Africa,https://www.wikidata.org/wiki/Q3433004,,,,Pas de géolocalisation
4335,Saloum,Africa,https://www.wikidata.org/wiki/Q1471373,,,,
4336,Sine,Africa,https://www.wikidata.org/wiki/Q862467,,,,Pas de géolocalisation
4337,Walo,Africa,https://www.wikidata.org/wiki/Q206279,,,,
4338,Goree,Africa,http://www.wikidata.org/entity/Q244347,,,,
4341,Old Dahomey,Africa,https://www.wikidata.org/wiki/Q468814,,,,
4342,Gun,Africa,,,,,Lien renvoie à un peuple ou une langue
4343,Ketu,Africa,https://www.wikidata.org/wiki/Q3311513,,,,Pas de géolocalisation
4344,Grand Popo,Africa,https://www.wikidata.org/wiki/Q1542478,,,,
4345,Ouidah,Africa,https://www.wikidata.org/wiki/Q850031,,,,
4346,Anecho (Little Popo),Africa,https://www.wikidata.org/wiki/Q1018574,,,,
4347,Cotonou,Africa,https://www.wikidata.org/wiki/Q43595,,,,
4348,Porto Novo,Africa,http://www.wikidata.org/entity/Q3799,,,,
4349,Ajuda,Africa,,,,,Voir Ouidah
4351,Adrar,Africa,https://www.wikidata.org/wiki/Q366626,,,,
4352,Brakna,Africa,https://www.wikidata.org/wiki/Q12632,,,,
4353,Tagant,Africa,https://www.wikidata.org/wiki/Q843903,,,,
4354,Trarza,Africa,https://www.wikidata.org/wiki/Q1812976,,,,
4361,Aïr,Africa,https://www.wikidata.org/wiki/Q1502813,,,,Pas de géolocalisation
4362,Zinder,Africa,https://www.wikidata.org/wiki/Q204365,,,,
4371,Odienne,Africa,https://www.wikidata.org/wiki/Q506811,,,,
4372,Grand Bassam,Africa,https://www.wikidata.org/wiki/Q582922,,,,
4373,Assini,Africa,https://www.wikidata.org/wiki/Q2867185,,,,
4381,Futa Djallon,Africa,https://www.wikidata.org/wiki/Q760741,,,,
4382,Kankan,Africa,https://www.wikidata.org/wiki/Q874317,,,,
4391,Gurma,Africa,https://www.wikidata.org/wiki/Q432317,,,,
4392,Kong,Africa,https://www.wikidata.org/wiki/Q1587244,,,,
4393,Mandinka (Wassoulou) Empire,Africa,https://www.wikidata.org/wiki/Q568712,,,,
4394,Mamprussi,Africa,,,,,Lien renvoie à un peuple ou une langue
4395,Ouga Dougou,Africa,,https://www.wikidata.org/wiki/Q3777,,,
4396,Yatenga,Africa,https://www.wikidata.org/wiki/Q65123867,https://www.wikidata.org/wiki/Q569904,,,
4397,Busuma,Africa,,,,,
4398,Riziam,Africa,https://www.wikidata.org/wiki/Q3434028,https://www.wikidata.org/wiki/Q163352,,,
4501,Maryland,Africa,https://www.wikidata.org/wiki/Q544630,,,,
4512,Aku,Africa,,https://www.wikidata.org/wiki/Q24697842,,,
4513,Banana Islands,Africa,https://www.wikidata.org/wiki/Q806076,,,,
4514,Bumpe,Africa,https://www.wikidata.org/wiki/Q2946676,,,,
4515,Koya-Temne,Africa,https://www.wikidata.org/wiki/Q6412616,,,,Pas de géolocalisation
4516,Shenge (Plantation Island),Africa,https://www.wikidata.org/wiki/Q7494263,,,,
4521,Asante,Africa,https://www.wikidata.org/wiki/Q722071,,,,
4522,Adansi,Africa,https://www.wikidata.org/wiki/Q4680636,,,,Pas de géolocalisation
4523,Akwamu,Africa,https://www.wikidata.org/wiki/Q1791839,,,,Pas de géolocalisation
4524,Akwapim,Africa,,https://www.wikidata.org/wiki/Q423691,https://www.wikidata.org/wiki/Q176435,,
4525,Akyem,Africa,Q418389,,,,Lien renvoie à un peuple ou une langue
4526,Dagomba,Africa,https://www.wikidata.org/wiki/Q24697413,,,,
4527,Denkyira,Africa,https://www.wikidata.org/wiki/Q1164302,,,,Pas de géolocalisation
4528,Fante,Africa,,,,,Lien renvoie à un peuple ou une langue
4529,Ga,Africa,,https://www.wikidata.org/wiki/Q2553691,https://www.wikidata.org/wiki/Q2553740,https://www.wikidata.org/wiki/Q431729,
4531,Gonja,Africa,https://www.wikidata.org/wiki/Q1477754,,,,Pas de géolocalisation
4532,Gyamen,Africa,https://www.wikidata.org/wiki/Q1644002,,,,Pas de géolocalisation
4533,Wassa,Africa,,,,,Lien renvoie à un peuple ou une langue
4534,Danish Posts (Gold Coast),Africa,https://www.wikidata.org/wiki/Q770833,,,,Pas de géolocalisation
4535,Dutch Posts (Gold Coast),Africa,https://www.wikidata.org/wiki/Q770776,,,,Pas de géolocalisation
4536,Northern Territories (Gold Coast),Africa,https://www.wikidata.org/wiki/Q503623,,,,
4559,Gold Coast-Togoland (Neutral Zone),Africa,https://www.wikidata.org/wiki/Q319125,,,,Pas de géolocalisation
4711,Bamum (Bamoun),Africa,https://www.wikidata.org/wiki/Q1629505,,,,
4735,Kontagora,Africa,https://www.wikidata.org/wiki/Q6430319,,,,
4736,Keana,Africa,https://www.wikidata.org/wiki/Q6382153,,,,Pas de géolocalisation
4737,Fika,Africa,https://www.wikidata.org/wiki/Q5448221,,,,Pas de géolocalisation
4738,Doma (Gara),Africa,,,,,
4741,Abuja (Suleja),Africa,https://www.wikidata.org/wiki/Q1814476,,,,Pas de géolocalisation
4742,Igala,Africa,https://www.wikidata.org/wiki/Q17029087,,,,Pas de géolocalisation
4744,Wukari (Kwararafa),Africa,https://www.wikidata.org/wiki/Q15043630,https://www.wikidata.org/wiki/Q2518009,,,
4746,Yauri,Africa,https://www.wikidata.org/wiki/Q8050352,,,,
4751,Sokoto,Africa,https://www.wikidata.org/wiki/Q600524,,,,
4752,Adamawa,Africa,https://www.wikidata.org/wiki/Q775550,,,,
4753,Bauchi,Africa,https://www.wikidata.org/wiki/Q811144,,,,
4754,Gwandu,Africa,https://www.wikidata.org/wiki/Q1337777,,,,
4755,Hadejia,Africa,https://www.wikidata.org/wiki/Q5637733,,,,
4756,Ilorin,Africa,https://www.wikidata.org/wiki/Q6001098,https://www.wikidata.org/wiki/Q587085,,,
4757,Kano,Africa,https://www.wikidata.org/wiki/Q182984,https://www.wikidata.org/wiki/Q3123512,,,
4758,Katsina,Africa,https://www.wikidata.org/wiki/Q937487,,,,
4759,Katagum,Africa,https://www.wikidata.org/wiki/Q6375000,,,,
4761,Nupe,Africa,https://www.wikidata.org/wiki/Q121869,,,,Pas de géolocalisation
4762,Zaria,Africa,https://www.wikidata.org/wiki/Q147975,,,,
4763,Bornu (Kanem),Africa,https://www.wikidata.org/wiki/Q1139762,,,,Pas de géolocalisation
4765,Mandara,Africa,https://www.wikidata.org/wiki/Q1796221,,,,Pas de géolocalisation
4766,Rabah,Africa,https://www.wikidata.org/wiki/Q7278481,,,,
4768,Egba,Africa,,,,,
4769,Ibadan,Africa,https://www.wikidata.org/wiki/Q183298,,,,
4771,Ife,Africa,https://www.wikidata.org/wiki/Q180084,,,,
4772,Ijaiye,Africa,https://www.wikidata.org/wiki/Q5995069,,,,Pas de géolocalisation
4773,Ijebu,Africa,https://www.wikidata.org/wiki/Q1658023,,,,Pas de géolocalisation
4774,Ilesha,Africa,https://www.wikidata.org/wiki/Q763595,,,,
4775,New Oyo,Africa,https://www.wikidata.org/wiki/Q849623,https://www.wikidata.org/wiki/Q1023703,,,Pas de géolocalisation
4776,Benin (Edo),Africa,https://www.wikidata.org/wiki/Q171203,,,,
4781,Lagos,Africa,http://www.wikidata.org/entity/Q8673,,,,
4782,Oil Rivers Protectorate,Africa,https://www.wikidata.org/wiki/Q2566427,,,,Pas de géolocalisation
4783,Southern Nigeria,Africa,https://www.wikidata.org/wiki/Q2062030,,,,
4784,Northern Nigeria,Africa,https://www.wikidata.org/wiki/Q585408,,,,
4790,Biafra,Africa,https://www.wikidata.org/wiki/Q178469,,,,
4791,Bonny,Africa,https://www.wikidata.org/wiki/Q6412546,,,,
4792,0ld Calabar (Efik),Africa,,https://www.wikidata.org/wiki/Q3527954,,,
4793,New Calabar (Kalabari),Africa,https://www.wikidata.org/wiki/Q6350012,,,,
4794,Opobo,Africa,https://www.wikidata.org/wiki/Q3238928,,,,
4795,Nembe (Brass),Africa,https://www.wikidata.org/wiki/Q3510576,,,,
4796,Okrika,Africa,https://www.wikidata.org/wiki/Q7082573,,,,
4821,Bangassou,Africa,https://www.wikidata.org/wiki/Q806478,,,,
4822,Rafai,Africa,https://www.wikidata.org/wiki/Q665219,,,,
4823,Zemio,Africa,https://www.wikidata.org/wiki/Q55425392,,,,Pas de géolocalisation
4831,Bagirmi,Africa,https://www.wikidata.org/wiki/Q1472873,,,,Pas de géolocalisation
4832,Wadai,Africa,https://www.wikidata.org/wiki/Q1132786,,,,Pas de géolocalisation
4841,Bateke (Anziku),Africa,https://www.wikidata.org/wiki/Q4778463,,,,Pas de géolocalisation
4842,Loango,Africa,https://www.wikidata.org/wiki/Q1479630,,,,
4901,Tippu Tip Empire,Africa,https://www.wikidata.org/wiki/Q60775599,,,,Pas de géolocalisation
4902,Mwata Yamvo (Lunda) ,Africa,https://www.wikidata.org/wiki/Q1796223,,,,Pas de géolocalisation
4903,Kalagne,Africa,,,,,
4904,Baluba,Africa,https://www.wikidata.org/wiki/Q1768252,,,,
4905,Katanga,Africa,https://www.wikidata.org/wiki/Q217242,,,,
4906,Kasai,Africa,https://www.wikidata.org/wiki/Q3820436,,,,Pas de géolocalisation
4907,Msiri (Yeke),Africa,https://www.wikidata.org/wiki/Q3321385,,,,Pas de géolocalisation
4908,Azande,Africa,,https://www.wikidata.org/wiki/Q793575,,,Lien renvoie à un peuple ou une langue
4909,Mangbetu,Africa,,https://www.wikidata.org/wiki/Q1602764,,,
4910,Kuba,Africa,https://www.wikidata.org/wiki/Q209327,,,,Pas de géolocalisation
5001,Buganda,Africa,https://www.wikidata.org/wiki/Q473748,,,,
5002,Ankole,Africa,https://www.wikidata.org/wiki/Q538636,,,,
5003,Bunyoro,Africa,https://www.wikidata.org/wiki/Q889897,,,,Pas de géolocalisation
5004,Busoga,Africa,https://www.wikidata.org/wiki/Q691037,,,,Pas de géolocalisation
5005,Butoro,Africa,,,,,
5006,Rwenzururu,Africa,https://www.wikidata.org/wiki/Q2795682,,,,Pas de géolocalisation
5011,Kenya Protectorate,Africa,https://www.wikidata.org/wiki/Q2538511,,,,Pas de géolocalisation
5012,Mombassa,Africa,https://www.wikidata.org/wiki/Q1112885,,,,
5013,Pate,Africa,https://www.wikidata.org/wiki/Q542168,,,,
5017,Vumbu Kuu,Africa,,,,,
5018,Wanga,Africa,,,,,
5101,Ha,Africa,,,,,
5102,Haya,Africa,https://www.wikidata.org/wiki/Q1824726,,,,
5103,Hehe,Africa,,https://www.wikidata.org/wiki/Q1261861,,,Lien renvoie à un peuple ou une langue
5104,Karagwe,Africa,https://www.wikidata.org/wiki/Q28455505,,,,Pas de géolocalisation
5105,Urambo,Africa,https://www.wikidata.org/wiki/Q2500021,,,,
5106,Gwangara,Africa,,,,,Lien renvoie à un peuple ou une langue
5107,North Gwangara,Africa,,,,,
5108,South Gwangara,Africa,,https://www.wikidata.org/wiki/Q1474869,,,
5200,Italian Somaliland,Africa,https://www.wikidata.org/wiki/Q319984,,,,
5201,Italian East Africa,Africa,https://www.wikidata.org/wiki/Q328478,,,,
5202,Oltre Giuba,Africa,https://www.wikidata.org/wiki/Q1231992,,,,Incomplet
5203,Alula (Majeerteen),Africa,https://www.wikidata.org/wiki/Q448076,https://www.wikidata.org/wiki/Q2257830,,,
5204,Obbia,Africa,https://www.wikidata.org/wiki/Q862404,,,,Pas de géolocalisation
5205,Somali Coast Leased Territory,Africa,,,,,
5206,Puntland,Africa,https://www.wikidata.org/wiki/Q485112,https://www.wikidata.org/wiki/Q822679,,,
5207,Mogadishu,Africa,https://www.wikidata.org/wiki/Q2449,,,,
5208,Merca,Africa,https://www.wikidata.org/wiki/Q657428,,,,
5209,Barawa,Africa,https://www.wikidata.org/wiki/Q613246,,,,
5211,Warsheikh,Africa,https://www.wikidata.org/wiki/Q1016898,,,,
5212,Geledi,Africa,https://www.wikidata.org/wiki/Q862518,,,,
5221,Tadjoura,Africa,http://www.wikidata.org/entity/Q820972,,,,
5222,Obock,Africa,https://www.wikidata.org/wiki/Q844929,,,,
5301,Amhara,Africa,https://www.wikidata.org/wiki/Q2784456,,,,
5302,Gondar,Africa,https://www.wikidata.org/wiki/Q218861,,,,
5303,Shewa,Africa,https://www.wikidata.org/wiki/Q971375,,,,
5304,Tigray,Africa,https://www.wikidata.org/wiki/Q200127,,,,
5305,Gojjam,Africa,https://www.wikidata.org/wiki/Q1533914,,,,
5306,Harar,Africa,https://www.wikidata.org/wiki/Q5372551,,,,Pas de géolocalisation
5307,"Jijega, Reserve Areas and Haud",Africa,,https://www.wikidata.org/wiki/Q755763,,,
5309,Kaffa,Africa,https://www.wikidata.org/wiki/Q1462877,,,,
5321,Limmu-Ennarea,Africa,https://www.wikidata.org/wiki/Q48723590,,,,Pas de géolocalisation
5322,Jimma-Kakka (Jimma Abba Jifar),Africa,https://www.wikidata.org/wiki/Q1759078,,,,
5323,Gera,Africa,https://www.wikidata.org/wiki/Q500965,,,,
5324,Gomma,Africa,https://www.wikidata.org/wiki/Q501684,,,,Pas de géolocalisation
5325,Guma,Africa,https://www.wikidata.org/wiki/Q5618018,,,,Pas de géolocalisation
5331,Assab,Africa,http://www.wikidata.org/entity/Q5785,,,,
5332,Awsa Sultanate,Africa,https://www.wikidata.org/wiki/Q791787,,,,Pas de géolocalisation
5401,Chokwe,Africa,https://www.wikidata.org/wiki/Q618643,,,,
5402,Ovimbundu,Africa,https://www.wikidata.org/wiki/Q214248,,,,
5411,Kionga,Africa,https://www.wikidata.org/wiki/Q1742340,,,,
5511,Citimukulu Bemba,Africa,,,,,
5512,Mwamba Bemba,Africa,,,,,
5513,Barotse,Africa,https://www.wikidata.org/wiki/Q808750,,,,Pas de géolocalisation
5515,Maseko Ngoni,Africa,,,,,
5516,Shangane (Gaza Empire),Africa,https://www.wikidata.org/wiki/Q3780537,,,,
5517,Kazembe,Africa,https://www.wikidata.org/wiki/Q5675285,,,,Pas de géolocalisation
5518,Northeastern Rhodesia,Africa,https://www.wikidata.org/wiki/Q2753015,,,,Pas de géolocalisation
5519,Northwestern Rhodesia,Africa,https://www.wikidata.org/wiki/Q2400545,,,,Pas de géolocalisation
5521,Rozwi,Africa,https://www.wikidata.org/wiki/Q986822,,,,
5522,Ndebele (Matabeleland),Africa,https://www.wikidata.org/wiki/Q1266775,,,,
5523,Mashona,Africa,https://www.wikidata.org/wiki/Q1640913,,,,
5524,Mbelwa Ngoni,Africa,,,,,Lien renvoie à un peuple ou une langue
5525,Mpezeni Ngoni,Africa,https://www.wikidata.org/wiki/Q7135313,,,,Pas de géolocalisation
5526,Kamanga,Africa,,,,,
5531,Zwangendaba Ngoni,Africa,,https://www.wikidata.org/wiki/Q17109664,,,
5532,Ciwere (Chewa),Africa,,https://www.wikidata.org/wiki/Q1071390,,,Lien renvoie à un peuple ou une langue
5601,Zulu,Africa,,https://www.wikidata.org/wiki/Q129962,,,Lien renvoie à un peuple ou une langue
5602,Ndandwe,Africa,,https://www.wikidata.org/wiki/Q3337519,,,Pas de géolocalisation
5603,Mtetwa,Africa,https://www.wikidata.org/wiki/Q600562,,,,
5606,Prince Edward and Marion Is.,Africa,https://www.wikidata.org/wiki/Q46623,,,,
5611,"Griqualand, West",Africa,https://www.wikidata.org/wiki/Q2547918,,,,
